f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,target
-1.144961858816999,0.8390682670534015,-0.6593624690201383,-0.5691987452302183,-0.6520752354841766,-1.6099266275280395,-0.0483246286711686,1.2766627011379266,-1.3178104561758095,0.0935758339365963,0
0.3082058894171562,1.9929332041587213,0.6367035082158894,0.742706751320462,0.5572735182601417,-0.2561086888319534,0.9304026086141187,-0.7220513206579898,-0.40363175420467523,0.6459731577143617,1
0.7992886137467031,-0.17009809419715727,0.21548451023227078,0.38424196688200496,-0.7338187249228518,-0.05511823087014519,0.9231282448673817,0.22897513609446152,-2.0829218555506426,0.7254128594469034,1
1.2970393193039398,0.0396730917132319,-1.0823815210338745,-0.6626935061558145,-1.7366264594423306,0.7649082825107456,1.1642376768263563,-1.06630177164648,-1.0601800962484549,1.1897518898226156,1
-1.7919677494058879,0.1456960990863172,-0.9224340369438846,-0.7629303565999711,0.09940094885536163,0.9098635244996357,0.08512467495552656,1.3368665805019584,0.32066873264869233,0.2581654492571993,0
0.6838050927499378,-0.31161787736356883,-0.8370251005755047,-1.1677210541221053,0.7515452919508354,0.056203810436847586,-2.0989630068537846,0.7261406023335981,-0.15103042462619004,-1.5789585326775217,0
-1.220361181880298,0.8649709013729522,1.1525736146658094,1.1513115989746459,-0.04905304789015206,-0.5312462901808653,0.8001162903634171,1.3363429059017644,0.1740656885356276,0.43270488953912195,1
-0.19647808694123506,0.7509357487658158,0.04763448537718973,0.35381463091022586,-1.6322098412515946,-0.7360199896320093,1.4347948540278086,1.0104779011171574,-0.28418755764017317,1.1858056319254566,1
0.034917226647877324,0.5806375213202079,-1.313764838469409,-1.2443654316858541,-0.5407084291521106,-0.7381466354452985,-0.6009355999223518,0.9443046740870058,-1.5337555258029971,-0.2340277983197912,0
-0.40952745782299066,-0.04228625581174058,-0.7003363644578131,-0.5024222483156896,-1.7739064706302399,-0.8476904519284196,0.4162352937000924,1.9745671556695812,0.6909213911226435,0.48896537176040733,0
-0.07526134887312616,-0.704797272473304,-0.8969432829434179,-0.5783217769693876,0.41250330148542563,-0.15658225952596086,0.8312832684340011,-0.813145022250869,-0.8879562715832096,0.8746924452156222,1
-0.047967292339248895,-0.5281955781716514,0.9934808923654617,1.0305040773220386,-1.8545609080901864,-0.16470395190719317,0.8641208825651163,0.6480154878298149,-0.9579691361375524,0.5183269544619432,1
-1.2759572075693517,-0.7930487776490927,-0.7196903740105858,-0.43062591433184805,0.7057685467271597,0.18712046261913173,0.8199281538734768,0.19450140647307013,0.5503503165212398,0.8292518296575933,1
-0.2871609538289514,0.19562402480796753,1.686332881557975,1.6816995772105985,0.1044766499916046,0.4179904450285502,1.15789550591302,0.30564747307276957,1.279822401490064,0.6224628346579933,1
1.1248051592819956,-0.09807200237569777,2.5519056270892535,1.7722275944474326,1.3707073722362886,2.046991826990777,-1.7845231595360818,0.745772349164222,-0.5977214119053806,-2.0048652003770933,0
0.9718177319562809,-0.25349675674784455,-0.9625384587053734,-0.7857876039289063,0.8339020422703346,-2.300508720700334,0.1360292423924775,1.2578013254201865,-0.1950166047266277,0.308719818716243,1
1.1391866097623478,-0.3747744765222681,0.024127526719243786,-0.24700707979846642,-0.6889170067355368,-0.8028013357955213,-1.2242029385033564,-0.7112941039228173,1.825742752691862,-1.0249064605128428,0
0.474511062447771,-2.2301882120989474,1.1142651572063142,0.6162390794790207,1.2136432136490058,0.9169253321429877,-1.5005236094715824,-0.6221137841368211,0.12971140418403027,-1.4764180404692222,0
1.0884880008001176,-1.6878182503031176,-2.349283318263222,-2.5703175657374335,0.013199630718993402,0.07508144238940584,-2.6543935774098406,-1.6319814738933345,-0.14894569577979389,-1.7347804450207214,0
0.4041334298353434,0.293353744000972,-0.47677422161954297,-0.37207397708829615,1.19740012468754,1.2284765573113985,0.14588169571422505,-0.7750441211196016,0.5493533116490138,0.2183265364458002,0
0.809580885207324,-1.5457689845480023,-0.21509135126949985,-0.15937351208915443,0.09688539265541571,1.348160620760414,0.1046446748225367,1.8027925989614189,3.0315115537892376,0.13085030975143566,0
-0.13740755174214106,0.40677007335667725,-0.693529393185593,-0.587857254152213,1.7493564988467494,0.3306897955029679,-0.0012273720199160731,-0.7461567342066304,-0.4010858960652027,0.1397527254498798,1
0.8349984156108159,0.4320813806991287,0.11324273797110829,0.28332913584087216,-1.6553116812722177,0.2014595654300616,0.8577226071072448,-1.317766825091355,0.19267893547031867,0.691670162609237,1
-0.1362500824431679,-1.130885583166713,-1.2089814904582328,-0.6953931303327114,-2.1144004919771695,-0.005667583833505981,1.5055305787783002,-0.4451200166459615,0.5011433935104741,1.4998157606622866,1
0.36902419001080056,1.6036861942080962,-0.597922479685407,-0.21683996371094422,-0.4046009451472317,-0.055696822091089795,1.326266909872046,-0.3487448015916598,-0.19240113907709575,1.2264176159139024,1
-1.8744131727887319,-0.2649618530571488,-1.3844336132246644,-1.4764299771889966,-2.4169245268826316,-0.01877475883312278,-1.3891101057844084,-0.3395795947121464,0.5466054387211291,-0.8763921421843772,0
-1.4927483859786566,-0.05768965560027513,-1.2386656391429418,-0.6838531002447049,0.4237686774072454,0.1084401126079603,1.6734718390754124,0.1117151317340164,0.32089995156599654,1.6457702473436289,1
-1.3635172041776242,-0.23857373024426332,2.009536730389414,1.3045333020218688,0.4830638501724308,1.0330840311616774,-1.8219433605077962,-2.1663553567363483,-0.7643553851377954,-1.9259515939858793,0
0.8928539182519303,-2.656441133356085,-1.1056178416678724,-0.7240682083916223,0.6383358452158543,-0.746772863698609,0.9734185242653085,-0.5634741497783922,-0.5279978602035476,1.0354774948240468,1
0.7173868978101531,-1.3668912215214157,1.2864307078771011,1.0403252147903082,-0.9007698035294194,-0.37060332279182806,-0.2270192174163661,0.3831865995359322,-1.5776691876088131,-0.4502778405249497,0
-0.2622332252832294,-0.5835159032637453,-1.4728672688987383,-1.539152063267073,-0.1140933304631513,-0.7435468957441076,-1.3332535548731586,0.2182123887596225,-1.0814376553457954,-0.8119017061422635,0
0.03741209070884969,1.0362630627811833,-1.3605112962733314,-0.9904564165304572,-0.6847380833436725,0.5263679477806208,0.7425787323297954,-0.5039141112972825,-0.3039013379980348,0.8948804959345502,1
-0.14321410367601659,-1.011060554796914,0.5899089587624651,0.30760007689735225,-0.8391156370341731,-0.4974065580543203,-0.8797503133329605,-0.731206665086453,0.6665246850768096,-0.8527522512999778,0
-0.19784164902945844,1.1073088138951506,1.6950157920234123,1.1583343547621472,0.04796012037574651,-0.48285605797341985,-1.2713943964140295,-0.38112330635298275,-0.36504536538531873,-1.403390096195937,0
0.6170851947731673,0.09509432845413439,-1.028855856808148,-0.7948548397026529,0.3235589170644861,0.5935745000934822,0.35171235801734846,0.8299901878419634,1.577812829844343,0.5018889027259381,0
-2.042298511444214,-0.09926029377345935,0.31648727340999117,0.10137600971587704,0.828697811728997,0.32509292449911614,-0.7633441275418436,-0.07170594601407297,0.3598566872841848,-0.7002620961974252,0
0.16027976509389252,0.6500017937744486,1.4973773234352117,0.950196605375474,1.2805936488428697,-0.5215809569248412,-1.4576442228041582,-1.4720078475218992,-2.560738627036961,-1.5184564704255774,0
0.8676938171176798,-1.9716642177165329,1.2423660540903283,1.3208603271511188,-0.7237654778971362,-0.7214862806457509,1.2279712497841908,0.16255210656357585,1.0606642752215523,0.7709682856089599,1
-0.553587028976853,0.8317224348525697,1.296138841326846,0.7354866382475215,-0.729731427773647,-0.0806279222698791,-1.6600159870977893,-0.20982458036358828,-0.3180715855051665,-1.646224938579734,0
0.5145022584273389,0.8116418221331672,1.6906230035549423,1.6633563303365113,0.5043501610671848,0.4801975337783507,1.0572947593971824,0.8410606190379823,3.735141097943511,0.537771214218447,1
-1.3406167657928896,0.5817483448799619,3.4528387961240954,2.4207140274491614,1.0914987884415566,-1.2986890023916555,-2.310112742164618,0.25473988094061134,0.26507692176872216,-2.625662783012068,0
-0.4175331914514866,0.7738927239942368,1.9113916957422543,1.8348342562464457,-1.6885026845527733,-0.6130559021781181,0.9860385960486313,-1.2430934414523809,-1.269150839605436,0.43358788655421876,1
-0.14382580408245296,-0.8594400519230071,-1.1437721886980445,-0.5234559830130888,1.3643642685596813,0.37407499930159094,2.039654498440074,0.26023298683166024,1.4288171521855164,1.9316127046877893,1
0.3087387946868299,-0.33981276768237534,-1.2484411390344237,-1.3882637637547168,0.41797391480697693,1.2828358731350036,-1.5129392641660027,0.3454781326642616,2.4110159868149634,-1.0071712047650818,0
0.4113469049267191,1.3202198813290111,-0.882053391387962,-0.6150285274606134,2.7112979823086554,-1.1662321793979076,0.6055194794732298,-0.6378313746098563,-0.26630991216103594,0.6835630802279894,1
-0.03798845624082305,-0.27612759411919,-0.6861043003333691,-0.561652462322782,1.363204977446719,0.9027262401191094,0.08992526216354779,-0.45675859701173355,-0.9968748257195604,0.2141941537519173,0
-1.761907036380137,-0.08787396905751688,-0.9438295115623427,-0.4221534642307268,-0.2630303784336856,-1.0318946622075544,1.7279479762236412,0.6625459099501552,-1.2919112043478744,1.6313128829786705,1
-0.09604791351780155,-1.505593702627781,-2.211875410994037,-2.184462910510191,-1.666521330272641,-0.9213616658795969,-1.4210930410490663,0.6093897700092525,0.15313180177046726,-0.7350829527498668,0
-0.359492437444801,1.5640294241743302,-1.3453855101874899,-1.2263176148039183,-0.5531964079251764,-1.925014241833644,-0.39569596720555344,1.3079756275212637,-2.3372758456180875,-0.05660313099575931,0
-0.20323269675357636,-1.121064165373326,1.0731502103894126,1.0672644509626423,0.07699450432920384,-0.4123713084570007,0.7234181054360976,0.03386718604188312,0.15804047967282098,0.384921450325137,1
-3.392085474373114,0.5133239723517842,-1.238705211222048,-1.4386539054509508,-0.09184345222874084,-0.15547762284664518,-1.7813487885501922,-0.1642745598934868,-0.9554958033408871,-1.2327869312461317,0
-0.1926182032659039,0.33943189003311525,2.1773711184446496,2.0496591423124073,0.787977074071423,-1.6156073053416813,0.9378632081715763,0.8643376103893532,0.9829076641357309,0.3394584636764356,1
